surah:ayah	position	word	meaning	ayah_link
57:21	6	wajannatin	and a Garden	<a style='color:#95C7FF' href='https://quran.com/57:21/tafsirs/toBeReplaced'> سَابِقُوا إِلَىٰ مَغْفِرَةٍ مِنْ رَبِّكُمْ وَجَنَّةٍ عَرْضُهَا كَعَرْضِ السَّمَاءِ وَالْأَرْضِ</a>
58:22	31	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/58:22/tafsirs/toBeReplaced'> وَيُدْخِلُهُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا</a>
61:12	5	jannātin	(in) Gardens	<a style='color:#95C7FF' href='https://quran.com/61:12/tafsirs/toBeReplaced'> يَغْفِرْ لَكُمْ ذُنُوبَكُمْ وَيُدْخِلْكُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
61:12	13	jannāti	Gardens	<a style='color:#95C7FF' href='https://quran.com/61:12/tafsirs/toBeReplaced'> وَمَسَاكِنَ طَيِّبَةً فِي جَنَّاتِ عَدْنٍ ذَٰلِكَ الْفَوْزُ الْعَظِيمُ</a>
64:9	17	jannātin	(to) Gardens	<a style='color:#95C7FF' href='https://quran.com/64:9/tafsirs/toBeReplaced'> وَيُدْخِلْهُ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ خَالِدِينَ فِيهَا أَبَدًا</a>
65:11	22	jannātin	(into) Gardens	<a style='color:#95C7FF' href='https://quran.com/65:11/tafsirs/toBeReplaced'> وَمَنْ يُؤْمِنْ بِاللَّهِ وَيَعْمَلْ صَالِحًا يُدْخِلْهُ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
66:8	16	jannātin	(into) Gardens	<a style='color:#95C7FF' href='https://quran.com/66:8/tafsirs/toBeReplaced'> عَسَىٰ رَبُّكُمْ أَنْ يُكَفِّرَ عَنْكُمْ سَيِّئَاتِكُمْ وَيُدْخِلَكُمْ جَنَّاتٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
68:17	6	l-janati	(of) the garden	<a style='color:#95C7FF' href='https://quran.com/68:17/tafsirs/toBeReplaced'> إِنَّا بَلَوْنَاهُمْ كَمَا بَلَوْنَا أَصْحَابَ الْجَنَّةِ</a>
68:34	5	jannāti	(are) Gardens	<a style='color:#95C7FF' href='https://quran.com/68:34/tafsirs/toBeReplaced'> إِنَّ لِلْمُتَّقِينَ عِنْدَ رَبِّهِمْ جَنَّاتِ النَّعِيمِ</a>
69:22	2	jannatin	a Garden	<a style='color:#95C7FF' href='https://quran.com/69:22/tafsirs/toBeReplaced'> فِي جَنَّةٍ عَالِيَةٍ</a>
70:35	3	jannātin	Gardens	<a style='color:#95C7FF' href='https://quran.com/70:35/tafsirs/toBeReplaced'> أُولَٰئِكَ فِي جَنَّاتٍ مُكْرَمُونَ</a>
70:38	7	jannata	a Garden	<a style='color:#95C7FF' href='https://quran.com/70:38/tafsirs/toBeReplaced'> أَيَطْمَعُ كُلُّ امْرِئٍ مِنْهُمْ أَنْ يُدْخَلَ جَنَّةَ نَعِيمٍ</a>
71:12	6	jannātin	gardens	<a style='color:#95C7FF' href='https://quran.com/71:12/tafsirs/toBeReplaced'> وَيُمْدِدْكُمْ بِأَمْوَالٍ وَبَنِينَ وَيَجْعَلْ لَكُمْ جَنَّاتٍ وَيَجْعَلْ لَكُمْ أَنْهَارًا</a>
74:40	2	jannātin	Gardens	<a style='color:#95C7FF' href='https://quran.com/74:40/tafsirs/toBeReplaced'> فِي جَنَّاتٍ يَتَسَاءَلُونَ</a>
76:12	4	jannatan	(with) a Garden	<a style='color:#95C7FF' href='https://quran.com/76:12/tafsirs/toBeReplaced'> وَجَزَاهُمْ بِمَا صَبَرُوا جَنَّةً وَحَرِيرًا</a>
78:16	1	wajannātin	And gardens	<a style='color:#95C7FF' href='https://quran.com/78:16/tafsirs/toBeReplaced'> وَجَنَّاتٍ أَلْفَافًا</a>
85:11	7	jannātun	(will be) Gardens	<a style='color:#95C7FF' href='https://quran.com/85:11/tafsirs/toBeReplaced'> إِنَّ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَهُمْ جَنَّاتٌ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
88:10	2	jannatin	a garden	<a style='color:#95C7FF' href='https://quran.com/88:10/tafsirs/toBeReplaced'> فِي جَنَّةٍ عَالِيَةٍ</a>
89:30	2	jannatī	My Paradise	<a style='color:#95C7FF' href='https://quran.com/89:30/tafsirs/toBeReplaced'> وَادْخُلِي جَنَّتِي</a>
98:8	4	jannātu	Gardens	<a style='color:#95C7FF' href='https://quran.com/98:8/tafsirs/toBeReplaced'> جَزَاؤُهُمْ عِنْدَ رَبِّهِمْ جَنَّاتُ عَدْنٍ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
2:35	6	l-janata	(in) Paradise	<a style='color:#95C7FF' href='https://quran.com/2:35/tafsirs/toBeReplaced'> وَقُلْنَا يَا آدَمُ اسْكُنْ أَنْتَ وَزَوْجُكَ الْجَنَّةَ</a>
2:82	7	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/2:82/tafsirs/toBeReplaced'> وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ أُولَٰئِكَ أَصْحَابُ الْجَنَّةِ</a>
2:111	4	l-janata	the Paradise	<a style='color:#95C7FF' href='https://quran.com/2:111/tafsirs/toBeReplaced'> وَقَالُوا لَنْ يَدْخُلَ الْجَنَّةَ إِلَّا مَنْ كَانَ هُودًا أَوْ نَصَارَىٰ</a>
2:214	5	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/2:214/tafsirs/toBeReplaced'> أَمْ حَسِبْتُمْ أَنْ تَدْخُلُوا الْجَنَّةَ وَلَمَّا يَأْتِكُمْ مَثَلُ الَّذِينَ خَلَوْا مِنْ قَبْلِكُمْ</a>
2:221	32	l-janati	Paradise	<a style='color:#95C7FF' href='https://quran.com/2:221/tafsirs/toBeReplaced'> وَاللَّهُ يَدْعُو إِلَى الْجَنَّةِ وَالْمَغْفِرَةِ بِإِذْنِهِ</a>
3:142	5	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/3:142/tafsirs/toBeReplaced'> أَمْ حَسِبْتُمْ أَنْ تَدْخُلُوا الْجَنَّةَ وَلَمَّا يَعْلَمِ اللَّهُ الَّذِينَ جَاهَدُوا مِنْكُمْ وَيَعْلَمَ الصَّابِرِينَ</a>
3:185	15	l-janata	(to) Paradise	<a style='color:#95C7FF' href='https://quran.com/3:185/tafsirs/toBeReplaced'> فَمَنْ زُحْزِحَ عَنِ النَّارِ وَأُدْخِلَ الْجَنَّةَ فَقَدْ فَازَ</a>
4:124	13	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/4:124/tafsirs/toBeReplaced'> وَمَنْ يَعْمَلْ مِنَ الصَّالِحَاتِ مِنْ ذَكَرٍ أَوْ أُنْثَىٰ وَهُوَ مُؤْمِنٌ فَأُولَٰئِكَ يَدْخُلُونَ الْجَنَّةَ</a>
5:72	27	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/5:72/tafsirs/toBeReplaced'> إِنَّهُ مَنْ يُشْرِكْ بِاللَّهِ فَقَدْ حَرَّمَ اللَّهُ عَلَيْهِ الْجَنَّةَ وَمَأْوَاهُ النَّارُ</a>
7:19	5	l-janata	(in) the Garden	<a style='color:#95C7FF' href='https://quran.com/7:19/tafsirs/toBeReplaced'> وَيَا آدَمُ اسْكُنْ أَنْتَ وَزَوْجُكَ الْجَنَّةَ فَكُلَا مِنْ حَيْثُ شِئْتُمَا</a>
7:22	14	l-janati	(of) the Garden	<a style='color:#95C7FF' href='https://quran.com/7:22/tafsirs/toBeReplaced'> وَطَفِقَا يَخْصِفَانِ عَلَيْهِمَا مِنْ وَرَقِ الْجَنَّةِ</a>
7:27	10	l-janati	Paradise	<a style='color:#95C7FF' href='https://quran.com/7:27/tafsirs/toBeReplaced'> يَا بَنِي آدَمَ لَا يَفْتِنَنَّكُمُ الشَّيْطَانُ كَمَا أَخْرَجَ أَبَوَيْكُمْ مِنَ الْجَنَّةِ</a>
7:40	14	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/7:40/tafsirs/toBeReplaced'> وَلَا يَدْخُلُونَ الْجَنَّةَ حَتَّىٰ يَلِجَ الْجَمَلُ فِي سَمِّ الْخِيَاطِ</a>
7:42	12	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/7:42/tafsirs/toBeReplaced'> أُولَٰئِكَ أَصْحَابُ الْجَنَّةِ هُمْ فِيهَا خَالِدُونَ</a>
7:43	32	l-janatu	(is) Paradise	<a style='color:#95C7FF' href='https://quran.com/7:43/tafsirs/toBeReplaced'> وَنُودُوا أَنْ تِلْكُمُ الْجَنَّةُ أُورِثْتُمُوهَا بِمَا كُنْتُمْ تَعْمَلُونَ</a>
7:44	3	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/7:44/tafsirs/toBeReplaced'> وَنَادَىٰ أَصْحَابُ الْجَنَّةِ أَصْحَابَ النَّارِ أَنْ قَدْ وَجَدْنَا مَا وَعَدَنَا رَبُّنَا حَقًّا</a>
7:46	11	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/7:46/tafsirs/toBeReplaced'> وَنَادَوْا أَصْحَابَ الْجَنَّةِ أَنْ سَلَامٌ عَلَيْكُمْ</a>
7:49	9	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/7:49/tafsirs/toBeReplaced'> ادْخُلُوا الْجَنَّةَ لَا خَوْفٌ عَلَيْكُمْ وَلَا أَنْتُمْ تَحْزَنُونَ</a>
7:50	5	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/7:50/tafsirs/toBeReplaced'> وَنَادَىٰ أَصْحَابُ النَّارِ أَصْحَابَ الْجَنَّةِ أَنْ أَفِيضُوا عَلَيْنَا مِنَ الْمَاءِ</a>
9:111	10	l-janata	(is) Paradise	<a style='color:#95C7FF' href='https://quran.com/9:111/tafsirs/toBeReplaced'> إِنَّ اللَّهَ اشْتَرَىٰ مِنَ الْمُؤْمِنِينَ أَنْفُسَهُمْ وَأَمْوَالَهُمْ بِأَنَّ لَهُمُ الْجَنَّةَ</a>
10:26	13	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/10:26/tafsirs/toBeReplaced'> أُولَٰئِكَ أَصْحَابُ الْجَنَّةِ هُمْ فِيهَا خَالِدُونَ</a>
11:23	11	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/11:23/tafsirs/toBeReplaced'> إِنَّ الَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ وَأَخْبَتُوا إِلَىٰ رَبِّهِمْ أُولَٰئِكَ أَصْحَابُ الْجَنَّةِ</a>
11:108	5	l-janati	Paradise	<a style='color:#95C7FF' href='https://quran.com/11:108/tafsirs/toBeReplaced'> وَأَمَّا الَّذِينَ سُعِدُوا فَفِي الْجَنَّةِ خَالِدِينَ فِيهَا</a>
13:35	2	l-janati	of Paradise	<a style='color:#95C7FF' href='https://quran.com/13:35/tafsirs/toBeReplaced'> مَثَلُ الْجَنَّةِ الَّتِي وُعِدَ الْمُتَّقُونَ تَجْرِي مِنْ تَحْتِهَا الْأَنْهَارُ</a>
16:32	9	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/16:32/tafsirs/toBeReplaced'> سَلَامٌ عَلَيْكُمُ ادْخُلُوا الْجَنَّةَ بِمَا كُنْتُمْ تَعْمَلُونَ</a>
19:60	9	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/19:60/tafsirs/toBeReplaced'> فَأُولَٰئِكَ يَدْخُلُونَ الْجَنَّةَ وَلَا يُظْلَمُونَ شَيْئًا</a>
19:63	2	l-janatu	(is) Paradise	<a style='color:#95C7FF' href='https://quran.com/19:63/tafsirs/toBeReplaced'> تِلْكَ الْجَنَّةُ الَّتِي نُورِثُ مِنْ عِبَادِنَا مَنْ كَانَ تَقِيًّا</a>
20:117	11	l-janati	Paradise	<a style='color:#95C7FF' href='https://quran.com/20:117/tafsirs/toBeReplaced'> إِنَّ هَٰذَا عَدُوٌّ لَكَ وَلِزَوْجِكَ فَلَا يُخْرِجَنَّكُمَا مِنَ الْجَنَّةِ فَتَشْقَىٰ</a>
20:121	11	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/20:121/tafsirs/toBeReplaced'> وَطَفِقَا يَخْصِفَانِ عَلَيْهِمَا مِنْ وَرَقِ الْجَنَّةِ</a>
25:24	2	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/25:24/tafsirs/toBeReplaced'> أَصْحَابُ الْجَنَّةِ يَوْمَئِذٍ خَيْرٌ مُسْتَقَرًّا وَأَحْسَنُ مَقِيلًا</a>
26:90	2	l-janatu	the Paradise	<a style='color:#95C7FF' href='https://quran.com/26:90/tafsirs/toBeReplaced'> وَأُزْلِفَتِ الْجَنَّةُ لِلْمُتَّقِينَ</a>
29:58	7	l-janati	Paradise	<a style='color:#95C7FF' href='https://quran.com/29:58/tafsirs/toBeReplaced'> وَالَّذِينَ آمَنُوا وَعَمِلُوا الصَّالِحَاتِ لَنُبَوِّئَنَّهُمْ مِنَ الْجَنَّةِ غُرَفًا</a>
36:26	3	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/36:26/tafsirs/toBeReplaced'> قِيلَ ادْخُلِ الْجَنَّةَ قَالَ يَا لَيْتَ قَوْمِي يَعْلَمُونَ</a>
36:55	3	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/36:55/tafsirs/toBeReplaced'> إِنَّ أَصْحَابَ الْجَنَّةِ الْيَوْمَ فِي شُغُلٍ فَاكِهُونَ</a>
39:73	6	l-janati	Paradise	<a style='color:#95C7FF' href='https://quran.com/39:73/tafsirs/toBeReplaced'> وَسِيقَ الَّذِينَ اتَّقَوْا رَبَّهُمْ إِلَى الْجَنَّةِ زُمَرًا</a>
39:74	11	l-janati	(in) Paradise	<a style='color:#95C7FF' href='https://quran.com/39:74/tafsirs/toBeReplaced'> وَأَوْرَثَنَا الْأَرْضَ نَتَبَوَّأُ مِنَ الْجَنَّةِ حَيْثُ نَشَاءُ</a>
40:40	19	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/40:40/tafsirs/toBeReplaced'> مَنْ عَمِلَ سَيِّئَةً فَلَا يُجْزَىٰ إِلَّا مِثْلَهَا وَمَنْ عَمِلَ صَالِحًا مِنْ ذَكَرٍ أَوْ أُنْثَىٰ وَهُوَ مُؤْمِنٌ فَأُولَٰئِكَ يَدْخُلُونَ الْجَنَّةَ</a>
41:30	16	bil-janati	of Paradise	<a style='color:#95C7FF' href='https://quran.com/41:30/tafsirs/toBeReplaced'> وَأَبْشِرُوا بِالْجَنَّةِ الَّتِي كُنْتُمْ تُوعَدُونَ</a>
42:7	19	l-janati	Paradise	<a style='color:#95C7FF' href='https://quran.com/42:7/tafsirs/toBeReplaced'> فَرِيقٌ فِي الْجَنَّةِ وَفَرِيقٌ فِي السَّعِيرِ</a>
43:70	2	l-janata	Paradise	<a style='color:#95C7FF' href='https://quran.com/43:70/tafsirs/toBeReplaced'> ادْخُلُوا الْجَنَّةَ أَنْتُمْ وَأَزْوَاجُكُمْ تُحْبَرُونَ</a>
43:72	2	l-janatu	(is) the Paradise	<a style='color:#95C7FF' href='https://quran.com/43:72/tafsirs/toBeReplaced'> وَتِلْكَ الْجَنَّةُ الَّتِي أُورِثْتُمُوهَا بِمَا كُنْتُمْ تَعْمَلُونَ</a>
46:14	3	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/46:14/tafsirs/toBeReplaced'> أُولَٰئِكَ أَصْحَابُ الْجَنَّةِ خَالِدِينَ فِيهَا جَزَاءً بِمَا كَانُوا يَعْمَلُونَ</a>
46:16	13	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/46:16/tafsirs/toBeReplaced'> وَنَتَجَاوَزُ عَنْ سَيِّئَاتِهِمْ فِي أَصْحَابِ الْجَنَّةِ</a>
47:6	2	l-janata	(to) Paradise	<a style='color:#95C7FF' href='https://quran.com/47:6/tafsirs/toBeReplaced'> وَيُدْخِلُهُمُ الْجَنَّةَ عَرَّفَهَا لَهُمْ</a>
47:15	2	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/47:15/tafsirs/toBeReplaced'> مَثَلُ الْجَنَّةِ الَّتِي وُعِدَ الْمُتَّقُونَ فِيهَا أَنْهَارٌ مِنْ مَاءٍ غَيْرِ آسِنٍ</a>
50:31	2	l-janatu	the Paradise	<a style='color:#95C7FF' href='https://quran.com/50:31/tafsirs/toBeReplaced'> وَأُزْلِفَتِ الْجَنَّةُ لِلْمُتَّقِينَ غَيْرَ بَعِيدٍ</a>
59:20	6	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/59:20/tafsirs/toBeReplaced'> لَا يَسْتَوِي أَصْحَابُ النَّارِ وَأَصْحَابُ الْجَنَّةِ</a>
59:20	8	l-janati	(of) Paradise	<a style='color:#95C7FF' href='https://quran.com/59:20/tafsirs/toBeReplaced'> أَصْحَابُ الْجَنَّةِ هُمُ الْفَائِزُونَ</a>
66:11	16	l-janati	Paradise	<a style='color:#95C7FF' href='https://quran.com/66:11/tafsirs/toBeReplaced'> إِذْ قَالَتْ رَبِّ ابْنِ لِي عِنْدَكَ بَيْتًا فِي الْجَنَّةِ</a>
79:41	2	l-janata	Paradise 	<a style='color:#95C7FF' href='https://quran.com/79:41/tafsirs/toBeReplaced'> فَإِنَّ الْجَنَّةَ هِيَ الْمَأْوَىٰ</a>
81:13	2	l-janatu	Paradise	<a style='color:#95C7FF' href='https://quran.com/81:13/tafsirs/toBeReplaced'> وَإِذَا الْجَنَّةُ أُزْلِفَتْ</a>
7:184	6	jinnatin	(is) any madness	<a style='color:#95C7FF' href='https://quran.com/7:184/tafsirs/toBeReplaced'> أَوَلَمْ يَتَفَكَّرُوا مَا بِصَاحِبِهِمْ مِنْ جِنَّةٍ إِنْ هُوَ إِلَّا نَذِيرٌ مُبِينٌ</a>
11:119	13	l-jinati	the Jinn	<a style='color:#95C7FF' href='https://quran.com/11:119/tafsirs/toBeReplaced'> وَتَمَّتْ كَلِمَةُ رَبِّكَ لَأَمْلَأَنَّ جَهَنَّمَ مِنَ الْجِنَّةِ وَالنَّاسِ أَجْمَعِينَ</a>
23:25	6	jinnatun	(is) madness	<a style='color:#95C7FF' href='https://quran.com/23:25/tafsirs/toBeReplaced'> إِنْ هُوَ إِلَّا رَجُلٌ بِهِ جِنَّةٌ فَتَرَبَّصُوا بِهِ حَتَّىٰ حِينٍ</a>
23:70	4	jinnatun	(is) madness	<a style='color:#95C7FF' href='https://quran.com/23:70/tafsirs/toBeReplaced'> أَمْ يَقُولُونَ بِهِ جِنَّةٌ بَلْ جَاءَهُمْ بِالْحَقِّ وَأَكْثَرُهُمْ لِلْحَقِّ كَارِهُونَ</a>
32:13	14	l-jinati	the jinn	<a style='color:#95C7FF' href='https://quran.com/32:13/tafsirs/toBeReplaced'> وَلَٰكِنْ حَقَّ الْقَوْلُ مِنِّي لَأَمْلَأَنَّ جَهَنَّمَ مِنَ الْجِنَّةِ وَالنَّاسِ أَجْمَعِينَ</a>
34:8	7	jinnatun	(is) madness	<a style='color:#95C7FF' href='https://quran.com/34:8/tafsirs/toBeReplaced'> أَفْتَرَىٰ عَلَى اللَّهِ كَذِبًا أَمْ بِهِ جِنَّةٌ</a>
34:46	15	jinnatin	madness	<a style='color:#95C7FF' href='https://quran.com/34:46/tafsirs/toBeReplaced'> مَا بِصَاحِبِكُمْ مِنْ جِنَّةٍ إِنْ هُوَ إِلَّا نَذِيرٌ لَكُمْ</a>
37:158	4	l-jinati	the jinn	<a style='color:#95C7FF' href='https://quran.com/37:158/tafsirs/toBeReplaced'> وَجَعَلُوا بَيْنَهُ وَبَيْنَ الْجِنَّةِ نَسَبًا</a>
37:158	8	l-jinatu	the jinn	<a style='color:#95C7FF' href='https://quran.com/37:158/tafsirs/toBeReplaced'> وَلَقَدْ عَلِمَتِ الْجِنَّةُ إِنَّهُمْ لَمُحْضَرُونَ</a>
114:6	2	l-jinati	the jinn	<a style='color:#95C7FF' href='https://quran.com/114:6/tafsirs/toBeReplaced'> مِنَ الْجِنَّةِ وَالنَّاسِ</a>
15:27	1	wal-jāna	And the jinn	<a style='color:#95C7FF' href='https://quran.com/15:27/tafsirs/toBeReplaced'> وَالْجَانَّ خَلَقْنَاهُ مِنْ قَبْلُ مِنْ نَارِ السَّمُومِ</a>
27:10	7	jānnun	(were) a snake	<a style='color:#95C7FF' href='https://quran.com/27:10/tafsirs/toBeReplaced'> فَلَمَّا رَآهَا تَهْتَزُّ كَأَنَّهَا جَانٌّ وَلَّىٰ مُدْبِرًا وَلَمْ يُعَقِّبْ</a>
28:31	8	jānnun	(were) a snake	<a style='color:#95C7FF' href='https://quran.com/28:31/tafsirs/toBeReplaced'> فَلَمَّا رَآهَا تَهْتَزُّ كَأَنَّهَا جَانٌّ وَلَّىٰ مُدْبِرًا وَلَمْ يُعَقِّبْ</a>
55:15	2	l-jāna	the jinn	<a style='color:#95C7FF' href='https://quran.com/55:15/tafsirs/toBeReplaced'> وَخَلَقَ الْجَانَّ مِنْ مَارِجٍ مِنْ نَارٍ</a>
55:39	8	jānnun	any jinn	<a style='color:#95C7FF' href='https://quran.com/55:39/tafsirs/toBeReplaced'> فَيَوْمَئِذٍ لَا يُسْأَلُ عَنْ ذَنْبِهِ إِنْسٌ وَلَا جَانٌّ</a>
55:56	9	jānnun	any jinn	<a style='color:#95C7FF' href='https://quran.com/55:56/tafsirs/toBeReplaced'> فِيهِنَّ قَاصِرَاتُ الطَّرْفِ لَمْ يَطْمِثْهُنَّ إِنْسٌ قَبْلَهُمْ وَلَا جَانٌّ</a>
55:74	6	jānnun	any jinn	<a style='color:#95C7FF' href='https://quran.com/55:74/tafsirs/toBeReplaced'> لَمْ يَطْمِثْهُنَّ إِنْسٌ قَبْلَهُمْ وَلَا جَانٌّ</a>
15:6	8	lamajnūnun	(are) surely mad	<a style='color:#95C7FF' href='https://quran.com/15:6/tafsirs/toBeReplaced'> وَقَالُوا يَا أَيُّهَا الَّذِي نُزِّلَ عَلَيْهِ الذِّكْرُ إِنَّكَ لَمَجْنُونٌ</a>
26:27	7	lamajnūnun	(is) surely mad	<a style='color:#95C7FF' href='https://quran.com/26:27/tafsirs/toBeReplaced'> قَالَ إِنَّ رَسُولَكُمُ الَّذِي أُرْسِلَ إِلَيْكُمْ لَمَجْنُونٌ</a>
37:36	6	majnūnin	mad	<a style='color:#95C7FF' href='https://quran.com/37:36/tafsirs/toBeReplaced'> وَيَقُولُونَ أَئِنَّا لَتَارِكُو آلِهَتِنَا لِشَاعِرٍ مَجْنُونٍ</a>
44:14	6	majnūnun	a mad man	<a style='color:#95C7FF' href='https://quran.com/44:14/tafsirs/toBeReplaced'> ثُمَّ تَوَلَّوْا عَنْهُ وَقَالُوا مُعَلَّمٌ مَجْنُونٌ</a>
51:39	6	majnūnun	a madman	<a style='color:#95C7FF' href='https://quran.com/51:39/tafsirs/toBeReplaced'> فَتَوَلَّىٰ بِرُكْنِهِ وَقَالَ سَاحِرٌ أَوْ مَجْنُونٌ</a>
51:52	13	majnūnun	a madman	<a style='color:#95C7FF' href='https://quran.com/51:52/tafsirs/toBeReplaced'> كَذَٰلِكَ مَا أَتَى الَّذِينَ مِنْ قَبْلِهِمْ مِنْ رَسُولٍ إِلَّا قَالُوا سَاحِرٌ أَوْ مَجْنُونٌ</a>
52:29	8	majnūnin	a madman	<a style='color:#95C7FF' href='https://quran.com/52:29/tafsirs/toBeReplaced'> فَذَكِّرْ فَمَا أَنْتَ بِنِعْمَتِ رَبِّكَ بِكَاهِنٍ وَلَا مَجْنُونٍ</a>
54:9	8	majnūnun	A madman	<a style='color:#95C7FF' href='https://quran.com/54:9/tafsirs/toBeReplaced'> كَذَّبَتْ قَبْلَهُمْ قَوْمُ نُوحٍ فَكَذَّبُوا عَبْدَنَا وَقَالُوا مَجْنُونٌ وَازْدُجِرَ</a>
68:2	5	bimajnūnin	a madman	<a style='color:#95C7FF' href='https://quran.com/68:2/tafsirs/toBeReplaced'> مَا أَنْتَ بِنِعْمَةِ رَبِّكَ بِمَجْنُونٍ</a>
68:51	12	lamajnūnun	(is) surely mad	<a style='color:#95C7FF' href='https://quran.com/68:51/tafsirs/toBeReplaced'> وَيَقُولُونَ إِنَّهُ لَمَجْنُونٌ</a>
81:22	3	bimajnūnin	mad	<a style='color:#95C7FF' href='https://quran.com/81:22/tafsirs/toBeReplaced'> وَمَا صَاحِبُكُمْ بِمَجْنُونٍ</a>
